EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,ev_tdlam_before,loss_ent,loss_kl,loss_pol_entpen,loss_pol_surr,loss_vf_loss
1000.0,-19.33770072299872,2,4286,11682.334486961365,4286000,0.9842178281396627,-4.166496,0.01066375,0.0,-0.003805865,0.006816764
1000.0,-19.334857151300024,2,4288,11687.9208548069,4288000,0.9477416537702084,-4.1610723,0.023413926,0.0,0.00016092649,0.008865686
1000.0,-19.528586127781665,2,4290,11693.503608465195,4290000,0.9365731105208397,-4.1546106,0.013661733,0.0,0.0024368328,0.0109009165
1000.0,-19.56392769776984,2,4292,11699.146050453186,4292000,0.9096813648939133,-4.1496067,0.021398084,0.0,0.00922104,0.011192611
1000.0,-19.58043590566227,2,4294,11704.673251390457,4294000,0.8422225415706635,-4.1436763,0.009471487,0.0,0.0036187812,0.0044926517
1000.0,-19.736815269844936,2,4296,11710.280099391937,4296000,0.9830499403178692,-4.130022,0.009715717,0.0,-0.006014484,0.010453935
1000.0,-19.87965300933673,2,4298,11715.902505874634,4298000,0.8510013967752457,-4.127329,0.02492237,0.0,0.016391795,0.011388304
1000.0,-19.656635155597343,2,4300,11721.487911701202,4300000,0.9463695473968983,-4.1281276,0.010829304,0.0,-0.00079679163,0.012375773
1000.0,-19.42767109664126,2,4302,11727.111399650574,4302000,0.9165273383259773,-4.1151195,0.0098297885,0.0,0.00044373935,0.00930165
1000.0,-19.353678880286562,2,4304,11732.779859781265,4304000,0.9693673402070999,-4.1184316,0.03542357,0.0,0.012605412,0.012035913
1000.0,-19.47227408608866,2,4306,11738.355367660522,4306000,0.9664546214044094,-4.1276546,0.014571242,0.0,-0.0044640005,0.012649223
1000.0,-19.506897395614644,2,4308,11743.911090373993,4308000,0.8809119090437889,-4.1473637,0.004825427,0.0,-0.0062304786,0.008348457
1000.0,-19.547162610374656,3,4311,11749.728006124496,4311000,0.8567324280738831,-4.1679683,0.0061044404,0.0,-0.004147344,0.011515276
1000.0,-19.39034988388632,2,4313,11755.376544713974,4313000,0.9491785690188408,-4.1790676,0.01407071,0.0,-0.004068554,0.006041305
1000.0,-19.521525767474504,2,4315,11760.824991226196,4315000,0.8922694325447083,-4.1676884,0.01510301,0.0,-8.486828e-05,0.012601273
1000.0,-19.38757900556991,2,4317,11766.412539482117,4317000,0.9682754762470722,-4.1661916,0.011919656,0.0,-0.0026638992,0.010686914
1000.0,-19.442509217627638,2,4319,11771.964346408844,4319000,0.9558769054710865,-4.1738973,0.004875843,0.0,-0.0015504034,0.011566124
1000.0,-19.442461254278996,2,4321,11777.481124401093,4321000,0.9444806575775146,-4.1658797,0.011265761,0.0,0.0024156836,0.009087585
1000.0,-19.5479388313257,2,4323,11783.116039276123,4323000,0.9696449879556894,-4.1605854,0.012011732,0.0,-0.0007253379,0.016155919
1000.0,-19.592840251207466,2,4325,11788.569432735443,4325000,0.803169772028923,-4.1379757,0.025293136,0.0,0.016706176,0.009644181
1000.0,-19.65504478493264,2,4327,11793.985896587372,4327000,0.9092006087303162,-4.129952,0.014353612,0.0,0.0007448341,0.015489265
1000.0,-19.703837009625857,2,4329,11799.456542015076,4329000,0.9144302532076836,-4.138695,0.02359183,0.0,0.0040208977,0.010216749
1000.0,-19.53903925344168,2,4331,11804.900565385818,4331000,0.9534434266388416,-4.136352,0.009552909,0.0,-0.0006309948,0.0070316344
1000.0,-19.452971167645043,2,4333,11810.417160987854,4333000,0.9438770338892937,-4.13225,0.0065744603,0.0,-0.005443875,0.010730761
1000.0,-19.41711306039005,2,4335,11816.057261228561,4335000,0.9553948529064655,-4.147904,0.015031013,0.0,0.0035467837,0.019919109
1000.0,-19.420859716566653,2,4337,11821.6736266613,4337000,0.9910744233056903,-4.136224,0.008549865,0.0,-0.0010687906,0.0060649123
1000.0,-19.4945196593518,2,4339,11827.226022481918,4339000,0.9357135519385338,-4.134817,0.0134637235,0.0,0.0041752993,0.017028721
1000.0,-19.62243384893629,2,4341,11832.819565534592,4341000,0.9927436108700931,-4.156824,0.012886462,0.0,-0.0062699844,0.010056761
1000.0,-19.70292640566379,2,4343,11838.309692621231,4343000,0.9183085933327675,-4.1498647,0.031118972,0.0,0.020008324,0.021888943
1000.0,-19.616757400285113,2,4345,11843.905625104904,4345000,0.9824832677841187,-4.1585474,0.008974878,0.0,-0.006953745,0.006657589
1000.0,-19.570165624438815,2,4347,11849.380832910538,4347000,0.9589325524866581,-4.1706486,0.018572807,0.0,0.0058103153,0.012574622
1000.0,-19.67586776709481,2,4349,11854.945836305618,4349000,0.8158784508705139,-4.1692114,0.008115055,0.0,-0.0041459077,0.010606908
1000.0,-19.74602528982076,3,4352,11860.65404176712,4352000,0.9434160031378269,-4.167906,0.02056801,0.0,0.0068253707,0.010936909
1000.0,-19.742623330047472,2,4354,11866.143704891205,4354000,0.8941230028867722,-4.1504593,0.008416161,0.0,-0.0033933227,0.0049204156
1000.0,-19.77539159288481,2,4356,11871.660777568817,4356000,0.963893573731184,-4.146265,0.023537125,0.0,0.011029579,0.009036728
1000.0,-19.744537207195464,2,4358,11877.211879253387,4358000,0.8874802514910698,-4.16095,0.0108183585,0.0,-0.0030402273,0.015575663
1000.0,-19.694007963994483,2,4360,11882.701422452927,4360000,0.8716437965631485,-4.152825,0.009684492,0.0,0.0010465969,0.013356077
1000.0,-19.62459097027216,2,4362,11888.29257273674,4362000,0.9367407336831093,-4.1329417,0.009924738,0.0,-0.00071567716,0.0059190476
1000.0,-19.63767751105753,2,4364,11893.851284980774,4364000,0.9606970697641373,-4.1344914,0.018334543,0.0,0.0062838634,0.009751887
1000.0,-19.562657358019266,2,4366,11899.416246414185,4366000,0.9379741698503494,-4.125147,0.0103802625,0.0,-0.004487512,0.013561665
1000.0,-19.301142185011148,2,4368,11904.952791929245,4368000,0.9697840884327888,-4.123696,0.01266771,0.0,2.447702e-05,0.0061866306
1000.0,-19.304081273215505,2,4370,11910.588935613632,4370000,0.9087954089045525,-4.095581,0.02645042,0.0,0.0059744273,0.016099447
1000.0,-19.493551499807335,2,4372,11916.209453821182,4372000,0.828333169221878,-4.117188,0.013433652,0.0,0.010627317,0.013835688
1000.0,-19.405773681002778,2,4374,11921.79642534256,4374000,0.8891773521900177,-4.128174,0.015906246,0.0,0.009798974,0.008260767
1000.0,-19.285877558885822,2,4376,11927.30415725708,4376000,0.7786131054162979,-4.140379,0.012614063,0.0,0.009374898,0.0069406126
1000.0,-19.275284427711888,2,4378,11932.862356424332,4378000,0.9735210537910461,-4.1054516,0.018352224,0.0,-0.0019203331,0.012529816
1000.0,-19.106450674743666,2,4380,11938.440001487732,4380000,0.947546299546957,-4.0932026,0.018932423,0.0,0.004404327,0.006324165
1000.0,-19.036584717765553,2,4382,11944.011451482773,4382000,0.9114899933338165,-4.094461,0.008349247,0.0,-0.0049445145,0.011161613
1000.0,-19.117536713987658,2,4384,11949.565681934357,4384000,0.8682026416063309,-4.090095,0.0046367804,0.0,-0.0059696604,0.018425738
1000.0,-19.11412050269363,2,4386,11955.164470434189,4386000,0.8655989319086075,-4.1033025,0.009014086,0.0,-0.0037312421,0.009478471
1000.0,-18.916769556845395,2,4388,11960.75533914566,4388000,0.7714962959289551,-4.095825,0.007734635,0.0,-0.006015327,0.0042524394
1000.0,-18.765490323950104,2,4390,11966.30377650261,4390000,0.9394748322665691,-4.10161,0.0132446885,0.0,0.0018746192,0.0056021605
1000.0,-18.879028612469263,2,4392,11971.852765321732,4392000,0.8309429436922073,-4.1184154,0.00892761,0.0,-0.0047415677,0.017738063
1000.0,-19.212340040232444,3,4395,11977.685053348541,4395000,0.9310186579823494,-4.110351,0.019982459,0.0,0.00451975,0.03152443
1000.0,-19.072662257083334,2,4397,11983.320035219193,4397000,0.9884076425805688,-4.1023335,0.01653284,0.0,-0.00016579404,0.00613165
1000.0,-19.12711008627553,2,4399,11988.861059904099,4399000,0.9757538251578808,-4.096893,0.010534426,0.0,-0.0019999961,0.011355234
1000.0,-19.25751539216756,2,4401,11994.429205417633,4401000,0.9530406221747398,-4.110786,0.0132818,0.0,-0.000431248,0.012233472
1000.0,-19.21740592957405,2,4403,12000.140626430511,4403000,0.9372995719313622,-4.1139126,0.01868034,0.0,0.01589157,0.0053327484
1000.0,-19.113214348706958,2,4405,12005.746355056763,4405000,0.9229328334331512,-4.108619,0.017665565,0.0,0.0011580535,0.008189276
1000.0,-18.96941068067268,2,4407,12011.335147380829,4407000,0.834940567612648,-4.099257,0.008906591,0.0,0.004800208,0.013310612
1000.0,-19.100280732763153,2,4409,12016.877721309662,4409000,0.951769046485424,-4.10811,0.007021665,0.0,-0.00085868686,0.017217122
1000.0,-18.995963161708406,2,4411,12022.458466291428,4411000,0.947444062680006,-4.130144,0.01708495,0.0,0.00464191,0.007870097
1000.0,-18.919020455398787,2,4413,12028.052731752396,4413000,0.9531039521098137,-4.1154103,0.014053261,0.0,0.0016948087,0.0068072327
1000.0,-18.824403915011178,2,4415,12033.617258310318,4415000,0.968267809599638,-4.1122823,0.011558395,0.0,0.0010370011,0.013750965
1000.0,-18.860491387901405,2,4417,12039.204966068268,4417000,0.9571763724088669,-4.133013,0.013844486,0.0,0.0008151056,0.015625542
1000.0,-18.802272398608622,2,4419,12044.806085586548,4419000,0.9517264626920223,-4.119553,0.01957731,0.0,-0.00095426873,0.013516312
1000.0,-18.89431041336011,2,4421,12050.311017751694,4421000,0.9523212984204292,-4.1293178,0.006384453,0.0,-0.005242138,0.012567536
1000.0,-18.683920031290825,2,4423,12055.871645212173,4423000,0.9852583277970552,-4.1270976,0.019626742,0.0,0.0028605754,0.0073192758
1000.0,-18.57531442352961,2,4425,12061.5196018219,4425000,0.934782475233078,-4.1209545,0.0067121913,0.0,-0.0010012193,0.00897767
1000.0,-18.55489097390462,2,4427,12067.121827363968,4427000,0.9269895926117897,-4.120461,0.008017866,0.0,-0.0029239391,0.017738301
1000.0,-18.61994438229363,2,4429,12072.768517255783,4429000,0.9797371719032526,-4.1344204,0.006126638,0.0,-0.0032361753,0.013028785
1000.0,-18.546735160218184,2,4431,12078.325539827347,4431000,0.960337545722723,-4.1220336,0.022655476,0.0,0.011517933,0.008725091
1000.0,-18.567793478695158,2,4433,12083.784287691116,4433000,0.9779715053737164,-4.133538,0.013872761,0.0,0.0013586616,0.008460393
1000.0,-18.54050667981919,2,4435,12089.288226127625,4435000,0.9338363707065582,-4.143034,0.00854849,0.0,-0.0055463477,0.013644887
1000.0,-18.811939485751147,3,4438,12095.153067827225,4438000,0.9399788081645966,-4.156676,0.0076497695,0.0,-0.0015939269,0.011294711
1000.0,-18.946231733324172,2,4440,12100.783261537552,4440000,0.9480237700045109,-4.127382,0.012592538,0.0,0.0038667843,0.01613426
1000.0,-18.781346020990416,2,4442,12106.404958486557,4442000,0.8587429821491241,-4.1043315,0.011355316,0.0,-0.0024511032,0.010273309
1000.0,-18.962970818749845,2,4444,12112.00748038292,4444000,0.956536304205656,-4.1118016,0.021542689,0.0,0.0049114693,0.011616018
1000.0,-18.83253558502731,2,4446,12117.626553535461,4446000,0.9389809556305408,-4.1170726,0.007847837,0.0,-0.005368841,0.0038124847
1000.0,-18.61267142289018,2,4448,12123.23732638359,4448000,0.9714094698429108,-4.1083965,0.08524386,0.0,-0.0065089297,0.0047890297
1000.0,-18.588120270309272,2,4450,12128.823570013046,4450000,0.9079124927520752,-4.109808,0.0068252115,0.0,5.6447927e-05,0.0055174823
1000.0,-18.5687922140177,2,4452,12134.420336723328,4452000,0.9690279588103294,-4.1006694,0.02608439,0.0,0.018597664,0.011561108
1000.0,-18.740186112563762,2,4454,12139.951380252838,4454000,0.9070351123809814,-4.072372,0.008649538,0.0,0.0022835918,0.010708908
1000.0,-18.71072882641425,2,4456,12145.5557346344,4456000,0.9531592652201653,-4.0798054,0.009705342,0.0,-0.0029590353,0.00825619
1000.0,-18.670747786726828,2,4458,12151.107204914093,4458000,0.9269796088337898,-4.0936146,0.0058089104,0.0,-0.009352105,0.010418494
1000.0,-18.723628302473337,2,4460,12156.731761217117,4460000,0.936622865498066,-4.115813,0.01734099,0.0,-0.00056930934,0.014344202
1000.0,-18.913139394246535,2,4462,12162.296122312546,4462000,0.9252156913280487,-4.142378,0.015041781,0.0,0.00420291,0.013729399
1000.0,-18.91737201428751,2,4464,12167.877678155899,4464000,0.9541463181376457,-4.147188,0.011409947,0.0,-0.0025788967,0.008384633
1000.0,-18.87409282450021,2,4466,12173.349943876266,4466000,0.9846985470503569,-4.1487293,0.012082795,0.0,-0.0027812491,0.010377874
1000.0,-19.07735941782657,2,4468,12178.892758846283,4468000,0.9050955846905708,-4.1654587,0.013789856,0.0,-0.0013461076,0.016833086
1000.0,-18.970356604958894,2,4470,12184.494470357895,4470000,0.861517146229744,-4.18544,0.0072618797,0.0,0.00033954845,0.013504404
1000.0,-18.824037692757148,2,4472,12190.102669715881,4472000,0.9096675589680672,-4.198334,0.017355682,0.0,0.001976099,0.008100849
1000.0,-18.82359486743598,2,4474,12195.512102127075,4474000,0.9469485841691494,-4.177267,0.012870315,0.0,-0.0009544557,0.0066552497
1000.0,-18.777690903133923,2,4476,12201.099612236023,4476000,0.9586261175572872,-4.161028,0.011828879,0.0,-0.007899158,0.0090508675
1000.0,-18.79936339608376,2,4478,12206.657719135284,4478000,0.9260114058852196,-4.1647954,0.009032823,0.0,-0.0028488406,0.011528514
1000.0,-18.644825816354768,3,4481,12212.460432052612,4481000,0.008666396141052246,-4.1868744,0.0038353875,0.0,-0.005757029,0.0039169136
1000.0,-18.484115973151148,2,4483,12218.04285120964,4483000,0.9763200413435698,-4.200075,0.019537833,0.0,-0.003668811,0.0035546832
1000.0,-18.456201306193392,2,4485,12223.712985515594,4485000,0.9688563253730536,-4.227831,0.012144305,0.0,-0.00073702727,0.009308019
1000.0,-18.521631789037666,2,4487,12229.255973815918,4487000,0.9625395610928535,-4.224747,0.01658678,0.0,0.00096779945,0.006611943
1000.0,-18.728425414108763,2,4489,12234.872502803802,4489000,0.8807329460978508,-4.24074,0.0100064855,0.0,0.0065645943,0.01150743
1000.0,-18.586090804939897,2,4491,12240.422323226929,4491000,0.9774035830050707,-4.2494273,0.0174097,0.0,-0.0018169137,0.009220422
1000.0,-18.386963877151985,2,4493,12246.038871765137,4493000,0.8624592274427414,-4.242233,0.010339339,0.0,-0.0022846623,0.0034218174
1000.0,-18.030199036285946,2,4495,12251.726078510284,4495000,0.9745513647794724,-4.2418513,0.022961397,0.0,0.006482955,0.0057795057
1000.0,-18.121814796869813,2,4497,12257.331681728363,4497000,0.9361655339598656,-4.2505116,0.022153703,0.0,0.017532308,0.00995099
1000.0,-17.893565750795645,2,4499,12262.892989873886,4499000,0.9652084186673164,-4.2591457,0.010376202,0.0,-0.0025697974,0.0035315552
1000.0,-17.67563580832171,2,4501,12268.477782011032,4501000,0.9531983509659767,-4.236054,0.017576754,0.0,0.0020984397,0.006634224
1000.0,-17.785366683235953,2,4503,12274.080874443054,4503000,0.9597080908715725,-4.2482376,0.029055428,0.0,0.0044568367,0.013029478
1000.0,-17.734786074471582,2,4505,12279.738695383072,4505000,0.9902074951678514,-4.2457576,0.014967811,0.0,0.000960378,0.0093463985
1000.0,-17.76298959456827,2,4507,12285.333415031433,4507000,0.8715924471616745,-4.237159,0.0064220135,0.0,-0.0062483903,0.019421922
1000.0,-17.63408178394314,2,4509,12290.913753986359,4509000,0.9581669233739376,-4.247955,0.08381608,0.0,-0.011251844,0.008025498
1000.0,-17.789325369829502,2,4511,12296.47541308403,4511000,0.9761319812387228,-4.263367,0.015736328,0.0,0.00724441,0.008951122
1000.0,-17.880488239502842,2,4513,12302.100216388702,4513000,0.9112346395850182,-4.265,0.011211409,0.0,0.0015898142,0.007462529
1000.0,-18.062467938708117,2,4515,12307.664132356644,4515000,0.9578498788177967,-4.250893,0.025912827,0.0,0.012713458,0.022564674
1000.0,-18.27092881210184,2,4517,12313.160568714142,4517000,0.8980126976966858,-4.22219,0.01379232,0.0,0.0024248972,0.01750824
1000.0,-18.119720125683013,2,4519,12318.7755484581,4519000,0.9049397483468056,-4.2332745,0.008857957,0.0,-0.003539931,0.0055135284
1000.0,-18.18649861270798,2,4521,12324.372111797333,4521000,0.984880680218339,-4.225327,0.02002989,0.0,0.00617126,0.015694048
1000.0,-17.9640222817448,3,4524,12330.178647994995,4524000,0.9491587430238724,-4.25181,0.03255624,0.0,-0.009579738,0.008423384
1000.0,-18.52016289615389,2,4526,12335.761929035187,4526000,0.938636664301157,-4.2499237,0.023760485,0.0,0.012588034,0.038858447
1000.0,-18.668661461174995,2,4528,12341.367884635925,4528000,0.9424693994224072,-4.241906,0.013559643,0.0,0.0040319324,0.020099757
1000.0,-18.82819060716196,2,4530,12346.890573263168,4530000,0.9588797949254513,-4.2592382,0.016574653,0.0,-0.0047202194,0.018929554
1000.0,-18.930385244792134,2,4532,12352.382891654968,4532000,0.9723471943289042,-4.254862,0.012015319,0.0,0.0031161471,0.013465772
1000.0,-18.772496238434222,2,4534,12357.897649288177,4534000,0.9806825835257769,-4.2498784,0.010606544,0.0,-0.004457811,0.009079983
1000.0,-18.864900576842075,2,4536,12363.475193738937,4536000,0.9411090090870857,-4.2283015,0.017714111,0.0,0.0042839656,0.005601887
1000.0,-18.755411412860365,2,4538,12369.063958406448,4538000,0.9740124270319939,-4.253828,0.010191778,0.0,-0.0063915523,0.015739964
1000.0,-18.54647753444282,2,4540,12374.546239852905,4540000,0.9214346334338188,-4.2499447,0.027040908,0.0,0.016742293,0.011223025
1000.0,-18.641776039165304,2,4542,12380.110899686813,4542000,0.9302729591727257,-4.251641,0.010253456,0.0,-0.0030966965,0.016970739
1000.0,-18.68282564213266,2,4544,12385.67295384407,4544000,0.9454747252166271,-4.256448,0.014923714,0.0,0.003620347,0.011353013
1000.0,-18.82825930432343,2,4546,12391.254026889801,4546000,0.9729425720870495,-4.243096,0.013118176,0.0,-0.0007257954,0.008954715
1000.0,-18.963645230630153,2,4548,12396.794912815094,4548000,0.9193463176488876,-4.242441,0.006893387,0.0,-0.0011898931,0.0079815015
1000.0,-19.149105054682998,2,4550,12402.369960069656,4550000,0.9118609353899956,-4.216018,0.013920943,0.0,0.006975501,0.012654965
1000.0,-19.13859608193903,2,4552,12407.860625267029,4552000,0.8970578461885452,-4.21254,0.006329681,0.0,-0.0030626755,0.01226201
1000.0,-19.13244554810649,2,4554,12413.498681306839,4554000,0.9577134363353252,-4.2181787,0.014580767,0.0,-0.002364332,0.009057761
1000.0,-19.160679595312825,2,4556,12419.169486284256,4556000,0.9797624852508307,-4.2011547,0.009314771,0.0,-0.0021608318,0.010248731
1000.0,-18.966362979168064,2,4558,12424.741597414017,4558000,0.9798132963478565,-4.199271,0.0074002002,0.0,-0.007080181,0.0050409855
1000.0,-19.030660614032556,2,4560,12430.348744869232,4560000,0.9603860266506672,-4.197601,0.0077600973,0.0,-0.0006390852,0.011304261
1000.0,-18.82697029705285,2,4562,12435.857853889465,4562000,0.9187866151332855,-4.1994624,0.0069252504,0.0,-0.0034038704,0.0042614206
1000.0,-19.068454561267853,2,4564,12441.322746276855,4564000,0.9583545513451099,-4.1996303,0.025994092,0.0,0.009465487,0.01799189
1000.0,-18.707106249553366,3,4567,12447.023253917694,4567000,0.9801021739840508,-4.2022395,0.019396065,0.0,0.0019598268,0.002786633
1000.0,-18.65821087766669,2,4569,12452.584015607834,4569000,0.9760831091552973,-4.226652,0.015277117,0.0,-0.0022591397,0.0028981583
1000.0,-18.62658482417841,2,4571,12457.876797914505,4571000,0.9561878591775894,-4.2310658,0.0124798035,0.0,0.0019935057,0.0037283322
1000.0,-18.56894477596917,2,4573,12463.43988442421,4573000,0.9815473705530167,-4.2458477,0.008392853,0.0,-0.0026512505,0.0037056168
1000.0,-18.69138327264691,2,4575,12469.046504020691,4575000,0.9210321977734566,-4.2397466,0.009695144,0.0,-0.0032690738,0.0053423853
1000.0,-18.457800732472204,2,4577,12474.6241106987,4577000,0.9127979278564453,-4.2292957,0.007902624,0.0,-0.0012282245,0.0028067962
1000.0,-18.403041271756884,2,4579,12480.199901103973,4579000,0.9891674462705851,-4.2137012,0.004799814,0.0,-0.0076173358,0.002225823
1000.0,-18.56342286242376,2,4581,12485.800245523453,4581000,0.9410284496843815,-4.2190304,0.008736832,0.0,-0.0049916822,0.0075647887
1000.0,-18.631465876281794,2,4583,12491.441107034683,4583000,0.971630597487092,-4.2284007,0.007195598,0.0,-0.006776155,0.005036306
1000.0,-18.54151195758894,2,4585,12497.061854839325,4585000,0.9467850811779499,-4.2205715,0.016045602,0.0,0.0065295217,0.00980738
1000.0,-18.58133392939405,2,4587,12502.578486680984,4587000,0.9420954398810863,-4.2173367,0.016978532,0.0,0.014461529,0.0069735977
1000.0,-18.443946950192736,2,4589,12508.167177915573,4589000,0.942130733281374,-4.209701,0.011414917,0.0,0.0041266168,0.005489065
1000.0,-18.276384008569124,2,4591,12513.796584129333,4591000,0.9313684552907944,-4.2152934,0.014581472,0.0,0.0015434894,0.004102253
1000.0,-18.31545357977139,2,4593,12519.366856098175,4593000,0.9866424556821585,-4.227661,0.017097905,0.0,0.003926016,0.0033694552
1000.0,-18.282327774508477,2,4595,12524.91671037674,4595000,0.9845907427370548,-4.225271,0.00934846,0.0,-0.0014212253,0.0057977806
1000.0,-18.400458635905633,2,4597,12530.392092466354,4597000,0.9647488035261631,-4.2257695,0.005945447,0.0,-0.0049925065,0.01645714
1000.0,-18.66248854916137,2,4599,12535.947171449661,4599000,0.9629961960017681,-4.244675,0.006972837,0.0,-0.0052343854,0.012597077
1000.0,-18.780143708532854,2,4601,12541.519337892532,4601000,0.9093523621559143,-4.2493973,0.008300047,0.0,-0.00043203984,0.011076636
1000.0,-18.645248495468095,2,4603,12547.093129634857,4603000,0.973881933838129,-4.260658,0.008319867,0.0,-0.00442322,0.00457353
1000.0,-18.8652309969858,2,4605,12552.677374362946,4605000,0.9692685753107071,-4.260583,0.0102081075,0.0,0.0020233544,0.018855222
1000.0,-18.801509989868048,3,4608,12558.488451480865,4608000,0.9281922057271004,-4.262031,0.00951522,0.0,-0.004754757,0.02044735
1000.0,-18.918928651690898,2,4610,12564.062105417252,4610000,0.776857390999794,-4.256096,0.018518731,0.0,0.009613246,0.011327033
1000.0,-18.777900649305693,2,4612,12569.688747644424,4612000,0.9803350828588009,-4.255934,0.012814985,0.0,0.00078905583,0.0040195747
1000.0,-18.59348227573779,2,4614,12575.264911651611,4614000,0.9461029283702374,-4.263239,0.0086848205,0.0,-0.0026802989,0.008158158
1000.0,-18.6375969766635,2,4616,12580.868416070938,4616000,0.976095462217927,-4.236868,0.010313094,0.0,-0.0048744944,0.005837502
1000.0,-18.40252730301606,2,4618,12586.455123662949,4618000,0.981305193156004,-4.2543316,0.0053722993,0.0,-0.006469978,0.007088195
1000.0,-18.579721017845962,2,4620,12592.053559064865,4620000,0.9532954506576061,-4.2522435,0.0069955275,0.0,-0.005623775,0.0137709435
1000.0,-18.464558177979352,2,4622,12597.60274219513,4622000,0.9272055104374886,-4.275031,0.006641283,0.0,-0.0016803038,0.0038118395
1000.0,-18.49277334807822,2,4624,12603.123242616653,4624000,0.9768225345760584,-4.2714696,0.009209161,0.0,-0.0010005777,0.011001231
1000.0,-17.804280638446034,2,4626,12608.70414352417,4626000,0.834937646985054,-4.2758245,0.0060791904,0.0,-0.00087294634,0.0035213276
1000.0,-17.65588805274216,2,4628,12614.29966044426,4628000,0.9735658634454012,-4.278976,0.015937854,0.0,-0.003922507,0.006555591
1000.0,-17.564416658584918,2,4630,12619.975892066956,4630000,0.9215046763420105,-4.267959,0.008914302,0.0,-0.000116076786,0.012234779
1000.0,-17.49920186619084,2,4632,12625.558836698532,4632000,0.9892470017075539,-4.2690907,0.011894998,0.0,-0.0037907758,0.0062098857
1000.0,-17.67934681624057,2,4634,12631.155379533768,4634000,0.9155814051628113,-4.2650146,0.008926503,0.0,-0.00550706,0.018390926
1000.0,-17.55889301069229,2,4636,12636.729634284973,4636000,0.9547050781548023,-4.272463,0.01564728,0.0,0.006970353,0.004306222
1000.0,-17.568977700857946,2,4638,12642.29715514183,4638000,0.9532174803316593,-4.272315,0.013566981,0.0,0.00026113074,0.01334141
1000.0,-17.49708592063723,2,4640,12647.913329601288,4640000,0.9807442165911198,-4.2436285,0.015703095,0.0,0.0055337884,0.0052650054
1000.0,-17.188285387198988,2,4642,12653.530346870422,4642000,0.8809594810009003,-4.2541823,0.01090574,0.0,-0.0026202337,0.0029915904
1000.0,-17.141273542998146,2,4644,12659.108837127686,4644000,0.8951731771230698,-4.261156,0.015617983,0.0,0.005659391,0.011908116
1000.0,-17.209160843740023,2,4646,12664.589602947235,4646000,0.9810010008513927,-4.275788,0.010675374,0.0,-0.0054295724,0.01178399
1000.0,-17.167273424501854,2,4648,12670.132252931595,4648000,0.9753421638160944,-4.2874303,0.027503356,0.0,0.017893108,0.014503078
1000.0,-17.039188696849813,3,4651,12675.921963453293,4651000,0.9030677527189255,-4.3039403,0.010050645,0.0,-0.0017008719,0.0066759074
1000.0,-17.104800794631775,2,4653,12681.447587490082,4653000,0.9284009337425232,-4.298094,0.013832637,0.0,0.0031396667,0.018669048
1000.0,-17.20370210838732,2,4655,12687.052587985992,4655000,0.9603256955742836,-4.321801,0.012019141,0.0,7.285108e-05,0.008977014
1000.0,-17.212412171212556,2,4657,12692.635284900665,4657000,0.9666156657040119,-4.31299,0.0038905437,0.0,-0.0058271512,0.006830729
1000.0,-17.325743398116366,2,4659,12698.224463224411,4659000,0.953036442399025,-4.3245173,0.014555691,0.0,-0.0022550642,0.016441304
1000.0,-17.32942714983158,2,4661,12703.802645921707,4661000,0.9791797176003456,-4.338418,0.006022409,0.0,-0.0054549216,0.007188354
1000.0,-17.342796297626368,2,4663,12709.335580348969,4663000,0.910647489130497,-4.3425136,0.007942388,0.0,-0.0045469287,0.012005616
1000.0,-17.362955576746682,2,4665,12714.912989139557,4665000,0.9778297077864408,-4.3602347,0.012194011,0.0,-0.0011881614,0.010193113
1000.0,-17.41791189417493,2,4667,12720.50676703453,4667000,0.7777890861034393,-4.338278,0.007011584,0.0,-0.0046745553,0.003602265
1000.0,-17.537763606501397,2,4669,12726.036260843277,4669000,0.9723384249955416,-4.3605504,0.0068429187,0.0,-0.0073646116,0.008969208
1000.0,-17.816280818951114,2,4671,12731.62809753418,4671000,0.8538235723972321,-4.357,0.009303281,0.0,-3.078906e-05,0.019040523
1000.0,-17.88698428148915,2,4673,12737.208672523499,4673000,0.866431400179863,-4.3622584,0.016032912,0.0,0.0070870826,0.008669073
1000.0,-17.879200710632286,2,4675,12742.715184926987,4675000,0.9535117410123348,-4.3534174,0.007908056,0.0,-0.004946701,0.0142431
1000.0,-17.952265597388852,2,4677,12748.331147670746,4677000,0.977725375443697,-4.347288,0.007737138,0.0,-0.0034075035,0.010530548
1000.0,-18.35542852856209,2,4679,12753.860414981842,4679000,0.961577083915472,-4.329775,0.010264482,0.0,-0.0020739285,0.022411702
1000.0,-18.339280196427627,2,4681,12759.420075654984,4681000,0.7700454443693161,-4.3237405,0.009289032,0.0,-0.00413378,0.010295019
1000.0,-18.26639195254182,2,4683,12764.96109342575,4683000,0.9751391727477312,-4.320528,0.0058939424,0.0,-0.0007304246,0.008242035
1000.0,-18.38223799875914,2,4685,12770.490161657333,4685000,0.9683157503604889,-4.3244457,0.013754298,0.0,0.00062422594,0.020569948
1000.0,-18.310931958637877,2,4687,12776.103752851486,4687000,0.9674162417650223,-4.3264074,0.010010421,0.0,0.00048456062,0.005433434
1000.0,-18.406726843955486,2,4689,12781.669591665268,4689000,0.9594560377299786,-4.34107,0.022675728,0.0,-0.0051919012,0.009477559
